Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 11/16  11:00:00,9.600000000000002,1.0,314.0962164206559,0.0,0.0,106.54412550520634,0.0,0.0,106.54412550520634,16.200000000000004,1.0,174.39542950281456,48.0,1.0,277.1046513152935,6.0,1.0,314.0962164206559,1286.6213016691798,603.3921872677966,683.2291144013831,4631836.686009047,2172211.8741640679,2459624.8118449796,6.0,1.0,314.0962164206559,1286.6213016691798,603.3921872677966,683.2291144013831,4631836.686009047,2172211.8741640679,2459624.8118449796,12.29081002021574,0.0,0.0 
 11/16  12:00:00,9.600000000000002,1.0,383.876410269294,0.0,0.0,111.49627234537594,8.100000000000002,0.5,118.32959518704358,8.100000000000002,0.5,123.36827000899602,48.0,1.0,313.9127480555668,6.0,1.0,383.876410269294,1586.2841534076354,825.8870989396208,760.3970544680145,5710622.9522674879,2973193.556182635,2737429.3960848527,6.0,1.0,383.876410269294,1586.2841534076354,825.8870989396208,760.3970544680145,5710622.9522674879,2973193.556182635,2737429.3960848527,16.22043252565136,0.0,0.0 
 11/16  13:00:00,9.600000000000002,1.0,561.8101132053312,0.0,0.0,97.18902650561408,16.200000000000004,1.0,222.77051511042817,0.0,0.0,97.18902650561408,48.0,1.0,358.5291549988039,6.0,1.0,561.8101132053312,2365.6285995367554,1591.7868504032572,773.8417491334981,8516262.958332319,5730432.661451727,2785830.2968805937,6.0,1.0,561.8101132053312,2365.6285995367554,1591.7868504032572,773.8417491334981,8516262.958332319,5730432.661451727,2785830.2968805937,21.539967698158269,0.0,0.0 
 11/16  14:00:00,9.600000000000002,1.0,633.4965330054806,0.0,0.0,72.26286030560509,16.200000000000004,1.0,398.6405467272999,0.0,0.0,72.26286030560509,48.0,1.0,348.97709491732845,6.0,1.0,633.4965330054806,2690.4632040560397,2162.318350219571,528.1448538364684,9685667.534601745,7784346.060790457,1901321.4738112863,6.0,1.0,633.4965330054806,2690.4632040560397,2162.318350219571,528.1448538364684,9685667.534601745,7784346.060790457,1901321.4738112863,27.94459292651471,0.0,0.0 
 11/16  15:00:00,9.600000000000002,1.0,565.589656073609,0.0,0.0,51.16412673454441,16.200000000000004,1.0,536.9012815459249,0.0,0.0,51.16412673454441,48.0,1.0,267.79201482745199,6.0,1.0,565.589656073609,2364.5912331599095,2068.881843284358,295.7093898755508,8512528.439375673,7447974.63582369,1064553.803551983,6.0,1.0,565.589656073609,2364.5912331599095,2068.881843284358,295.7093898755508,8512528.439375673,7447974.63582369,1064553.803551983,33.939991865336669,0.0,0.0 
 11/16  16:00:00,9.600000000000002,1.0,368.1284613713201,0.0,0.0,35.71722865076702,16.200000000000004,1.0,504.22036720816626,0.0,0.0,35.71722865076702,48.0,1.0,131.99085078377957,6.0,1.0,368.1284613713201,1451.4040284221028,1136.1812218822129,315.2228065398898,5225054.502319571,4090252.3987759666,1134802.1035436034,6.0,1.0,368.1284613713201,1451.4040284221028,1136.1812218822129,315.2228065398898,5225054.502319571,4090252.3987759666,1134802.1035436034,36.59497232161732,0.0,0.0 
 11/16  17:00:00,4.800000000000001,0.5,75.93743186036228,0.0,0.0,10.031102477224185,8.100000000000002,0.5,136.89840780220676,0.0,0.0,10.031102477224185,24.0,0.5,21.337556989325188,3.0,0.5,75.93743186036228,277.74737749871147,178.73850592666714,99.00887157204433,999890.5589953612,643458.6213360017,356431.93765935956,3.0,0.5,75.93743186036228,277.74737749871147,178.73850592666714,99.00887157204433,999890.5589953612,643458.6213360017,356431.93765935956,35.38021678842474,0.0,0.0 
 11/16  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.881927300101908,0.0,0.0 
 11/16  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31341769116236,0.0,0.0 
 11/16  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.588964689979934,0.0,0.0 
 11/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.093039758363794,0.0,0.0 
 11/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.508380822293633,0.0,0.0 
 11/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.606026571588444,0.0,0.0 
 11/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.991576524435775,0.0,0.0 
 11/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235831132679536,0.0,0.0 
 11/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279045843186974,0.0,0.0 
 11/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32338658823352,0.0,0.0 
 11/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831852962157497,0.0,0.0 
 11/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762680266114061,0.0,0.0 
 11/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8007190495683169,0.0,0.0 
 11/17  07:00:00,2.4000000000000005,0.25,21.44684810028473,0.0,0.0,3.4056961635058338,0.0,0.0,3.4056961635058338,4.050000000000001,0.25,39.79303442912062,12.0,0.25,6.451755633265092,1.5,0.25,21.44684810028473,78.04277272218292,42.79951512616747,35.24325759601544,280953.9817998585,154078.2544542029,126875.72734565559,1.5,0.25,21.44684810028473,78.04277272218292,42.79951512616747,35.24325759601544,280953.9817998585,154078.2544542029,126875.72734565559,5.2718008418300938,0.0,0.0 
 11/17  08:00:00,9.600000000000002,1.0,242.20990825757344,0.0,0.0,33.768088123491107,0.0,0.0,33.768088123491107,16.200000000000004,1.0,348.6821560587632,48.0,1.0,92.20144180954489,6.0,1.0,242.20990825757344,941.1792574715005,609.5205565038448,331.6587009676558,3388245.3268974015,2194274.003413841,1193971.323483561,6.0,1.0,242.20990825757344,941.1792574715005,609.5205565038448,331.6587009676558,3388245.3268974015,2194274.003413841,1193971.323483561,7.060365664135144,0.0,0.0 
 11/17  09:00:00,9.600000000000002,1.0,563.9244054393414,0.0,0.0,64.99356860806367,0.0,0.0,64.99356860806367,16.200000000000004,1.0,577.4052287341917,48.0,1.0,264.84676801362687,6.0,1.0,563.9244054393414,2320.906646465086,1803.0407901839149,517.8658562811711,8355263.92727431,6490946.844662094,1864317.0826122158,6.0,1.0,563.9244054393414,2320.906646465086,1803.0407901839149,517.8658562811711,8355263.92727431,6490946.844662094,1864317.0826122158,11.923201509436659,0.0,0.0 
 11/17  10:00:00,9.600000000000002,1.0,775.8486993286463,0.0,0.0,80.44804716662921,0.0,0.0,80.44804716662921,16.200000000000004,1.0,531.8048270990739,48.0,1.0,413.6570750712799,6.0,1.0,775.8486993286463,3300.841458722364,2771.6978575842178,529.1436011381468,11883029.251400512,9978112.287303184,1904916.9640973286,6.0,1.0,775.8486993286463,3300.841458722364,2771.6978575842178,529.1436011381468,11883029.251400512,9978112.287303184,1904916.9640973286,20.088101839700547,0.0,0.0 
 11/17  11:00:00,9.600000000000002,1.0,896.5903944253444,0.0,0.0,87.01173651055868,0.0,0.0,87.01173651055868,16.200000000000004,1.0,352.02726720882188,48.0,1.0,514.0252577770735,6.0,1.0,896.5903944253444,3878.138149604409,3398.276982526823,479.86116707758625,13961297.338575872,12233797.137096562,1727500.2014793105,6.0,1.0,896.5903944253444,3878.138149604409,3398.276982526823,479.86116707758625,13961297.338575872,12233797.137096562,1727500.2014793105,29.609125869709467,0.0,0.0 
 11/17  12:00:00,9.600000000000002,1.0,946.2789183884326,0.0,0.0,85.72152150513311,8.100000000000002,0.5,102.73084628845757,8.100000000000002,0.5,131.1367339097227,48.0,1.0,553.6796378784186,6.0,1.0,946.2789183884326,4115.637111116732,3662.3497749305236,453.2873361862091,14816293.600020236,13184459.189749884,1631834.4102703529,6.0,1.0,946.2789183884326,4115.637111116732,3662.3497749305236,453.2873361862091,14816293.600020236,13184459.189749884,1631834.4102703529,39.19597982309963,0.0,0.0 
 11/17  13:00:00,9.600000000000002,1.0,905.9228603951902,0.0,0.0,73.24675218914061,16.200000000000004,1.0,288.90856149882588,0.0,0.0,73.24675218914061,48.0,1.0,518.0264995213977,6.0,1.0,905.9228603951902,3940.63546002581,3573.589914966756,367.0455450590533,14186287.656092914,12864923.693880322,1321363.9622125922,6.0,1.0,905.9228603951902,3940.63546002581,3573.589914966756,367.0455450590533,14186287.656092914,12864923.693880322,1321363.9622125922,47.04984295657706,0.0,0.0 
 11/17  14:00:00,9.600000000000002,1.0,797.6453971915979,0.0,0.0,59.50450715851783,16.200000000000004,1.0,481.74366107196479,0.0,0.0,59.50450715851783,48.0,1.0,425.28815576879068,6.0,1.0,797.6453971915979,3438.024326448468,3142.900022425494,295.12430402297385,12376887.575214487,11314440.08073178,1062447.4944827059,6.0,1.0,797.6453971915979,3438.024326448468,3142.900022425494,295.12430402297385,12376887.575214487,11314440.08073178,1062447.4944827059,52.68800110397146,0.0,0.0 
 11/17  15:00:00,9.600000000000002,1.0,631.6655853455363,0.0,0.0,46.26525448582698,16.200000000000004,1.0,594.7274454630875,0.0,0.0,46.26525448582698,48.0,1.0,290.58572340970695,6.0,1.0,631.6655853455363,2651.7529576990775,2404.2200561991569,247.5329014999205,9546310.647716677,8655192.202316964,891118.4453997139,6.0,1.0,631.6655853455363,2651.7529576990775,2404.2200561991569,247.5329014999205,9546310.647716677,8655192.202316964,891118.4453997139,55.6951478266088,0.0,0.0 
 11/17  16:00:00,9.600000000000002,1.0,404.5814339854783,0.0,0.0,32.13900820110316,16.200000000000004,1.0,553.1310887915995,0.0,0.0,32.13900820110316,48.0,1.0,136.62872948320905,6.0,1.0,404.5814339854783,1601.0756765295437,1370.4214275327393,230.6542489968043,5763872.435506356,4933517.139117861,830355.2963884955,6.0,1.0,404.5814339854783,1601.0756765295437,1370.4214275327393,230.6542489968043,5763872.435506356,4933517.139117861,830355.2963884955,55.55786918325563,0.0,0.0 
 11/17  17:00:00,4.800000000000001,0.5,85.65823651035429,0.0,0.0,9.04328565382498,8.100000000000002,0.5,155.18870473434348,0.0,0.0,9.04328565382498,24.0,0.5,20.46956944507811,3.0,0.5,85.65823651035429,312.8385438404189,218.83891375532623,93.99963008509264,1126218.7578255078,787820.0895191743,338398.6683063335,3.0,0.5,85.65823651035429,312.8385438404189,218.83891375532623,93.99963008509264,1126218.7578255078,787820.0895191743,338398.6683063335,51.247261672300449,0.0,0.0 
 11/17  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.674537639661377,0.0,0.0 
 11/17  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.529148001144074,0.0,0.0 
 11/17  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.879528587017502,0.0,0.0 
 11/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.846512368700536,0.0,0.0 
 11/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28282339282405,0.0,0.0 
 11/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53269613891261,0.0,0.0 
 11/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2507861875031125,0.0,0.0 
 11/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0887745251599765,0.0,0.0 
 11/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782503742401942,0.0,0.0 
 11/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1035664991105043,0.0,0.0 
 11/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9018901301553288,0.0,0.0 
 11/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4154178967801255,0.0,0.0 
 11/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9304539957173904,0.0,0.0 
 11/18  07:00:00,2.4000000000000005,0.25,24.627806294425583,0.0,0.0,3.4541919551927484,0.0,0.0,3.4541919551927484,4.050000000000001,0.25,45.88502025567221,12.0,0.25,6.6696646422389069,1.5,0.25,24.627806294425583,89.23094438643449,54.451771583662878,34.779172802771608,321231.39979116417,196026.37770118635,125205.02208997778,1.5,0.25,24.627806294425583,89.23094438643449,54.451771583662878,34.779172802771608,321231.39979116417,196026.37770118635,125205.02208997778,-1.9500894885823064,0.0,0.0 
 11/18  08:00:00,9.600000000000002,1.0,279.10749432152798,0.0,0.0,35.57164386032774,0.0,0.0,35.57164386032774,16.200000000000004,1.0,402.08168315849357,48.0,1.0,100.38119066698246,6.0,1.0,279.10749432152798,1085.6124146939606,741.0286026215372,344.5838120724234,3908204.692898258,2667702.969437534,1240501.7234607244,6.0,1.0,279.10749432152798,1085.6124146939606,741.0286026215372,344.5838120724234,3908204.692898258,2667702.969437534,1240501.7234607244,0.4447411573322844,0.0,0.0 
 11/18  09:00:00,9.600000000000002,1.0,619.2800690323925,0.0,0.0,67.81303192281252,0.0,0.0,67.81303192281252,16.200000000000004,1.0,633.3929357568652,48.0,1.0,284.7884388002753,6.0,1.0,619.2800690323925,2554.1410106089385,2032.9852185737785,521.1557920351597,9194907.638192177,7318746.786865602,1876160.851326575,6.0,1.0,619.2800690323925,2554.1410106089385,2032.9852185737785,521.1557920351597,9194907.638192177,7318746.786865602,1876160.851326575,6.604100807364386,0.0,0.0 
 11/18  10:00:00,9.600000000000002,1.0,808.0293569065689,0.0,0.0,83.41512287067278,0.0,0.0,83.41512287067278,16.200000000000004,1.0,553.475961948444,48.0,1.0,427.4342637159176,6.0,1.0,808.0293569065689,3441.9869759059895,2914.481443486251,527.505532419738,12391153.113261562,10492133.196550506,1899019.9167110567,6.0,1.0,808.0293569065689,3441.9869759059895,2914.481443486251,527.505532419738,12391153.113261562,10492133.196550506,1899019.9167110567,16.181419704170638,0.0,0.0 
 11/18  11:00:00,9.600000000000002,1.0,901.19138477762,0.0,0.0,86.01607733672363,0.0,0.0,86.01607733672363,16.200000000000004,1.0,353.15765794015149,48.0,1.0,511.4794338741862,6.0,1.0,901.19138477762,3900.4792750668059,3426.9213907476098,473.55788431919668,14041725.390240502,12336917.006691395,1704808.3835491082,6.0,1.0,901.19138477762,3900.4792750668059,3426.9213907476098,473.55788431919668,14041725.390240502,12336917.006691395,1704808.3835491082,26.414984222914059,0.0,0.0 
 11/18  12:00:00,9.600000000000002,1.0,915.3217143395625,0.0,0.0,80.30025933068728,8.100000000000002,0.5,95.95932258972495,8.100000000000002,0.5,125.31960288746693,48.0,1.0,529.8809003980916,6.0,1.0,915.3217143395625,3984.8462914252788,3565.0118834362135,419.8344079890647,14345446.649131002,12834042.78037037,1511403.8687606329,6.0,1.0,915.3217143395625,3984.8462914252788,3565.0118834362135,419.8344079890647,14345446.649131002,12834042.78037037,1511403.8687606329,36.2509767585975,0.0,0.0 
 11/18  13:00:00,9.600000000000002,1.0,821.2448009690719,0.0,0.0,71.47015548772034,16.200000000000004,1.0,262.63428915409755,0.0,0.0,71.47015548772034,48.0,1.0,467.4339159448765,6.0,1.0,821.2448009690719,3567.859300017606,3193.680063848783,374.17923616882316,12844293.480063383,11497248.22985562,1347045.2502077632,6.0,1.0,821.2448009690719,3567.859300017606,3193.680063848783,374.17923616882316,12844293.480063383,11497248.22985562,1347045.2502077632,43.90468461416678,0.0,0.0 
 11/18  14:00:00,9.600000000000002,1.0,671.0658285125264,0.0,0.0,65.95161595360622,16.200000000000004,1.0,408.3829763626626,0.0,0.0,65.95161595360622,48.0,1.0,360.70077195094,6.0,1.0,671.0658285125264,2875.865705018861,2482.2776878311844,393.5880171876761,10353116.538067898,8936199.676192264,1416916.8618756342,6.0,1.0,671.0658285125264,2875.865705018861,2482.2776878311844,393.5880171876761,10353116.538067898,8936199.676192264,1416916.8618756342,48.280307413503908,0.0,0.0 
 11/18  15:00:00,9.600000000000002,1.0,491.55028523994238,0.0,0.0,58.9759864933948,16.200000000000004,1.0,460.3913807814791,0.0,0.0,58.9759864933948,48.0,1.0,237.51453501116488,6.0,1.0,491.55028523994238,2038.785299709998,1563.7630559129689,475.022243797029,7339627.078955993,5629547.001286688,1710080.0776693044,6.0,1.0,491.55028523994238,2038.785299709998,1563.7630559129689,475.022243797029,7339627.078955993,5629547.001286688,1710080.0776693044,49.908675270811858,0.0,0.0 
 11/18  16:00:00,9.600000000000002,1.0,290.19934687400828,0.0,0.0,41.288947368668747,16.200000000000004,1.0,385.9253915522663,0.0,0.0,41.288947368668747,48.0,1.0,119.0542673688658,6.0,1.0,290.19934687400828,1144.6816666644532,760.0175830793146,384.66408358513868,4120853.999992031,2736063.2990855325,1384790.7009064994,6.0,1.0,290.19934687400828,1144.6816666644532,760.0175830793146,384.66408358513868,4120853.999992031,2736063.2990855325,1384790.7009064994,48.550712415982328,0.0,0.0 
 11/18  17:00:00,4.800000000000001,0.5,53.073630593845738,0.0,0.0,9.56431779039085,8.100000000000002,0.5,91.77001494585449,0.0,0.0,9.56431779039085,24.0,0.5,20.181573983363355,3.0,0.5,53.073630593845738,197.88095845964075,94.84870223309346,103.03225622654726,712371.4504547066,341455.3280391364,370916.12241557016,3.0,0.5,53.073630593845738,197.88095845964075,94.84870223309346,103.03225622654726,712371.4504547066,341455.3280391364,370916.12241557016,44.30308850070713,0.0,0.0 
 11/18  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00461410546557,0.0,0.0 
 11/18  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.739200398341315,0.0,0.0 
 11/18  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.569095546915272,0.0,0.0 
 11/18  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366409972541218,0.0,0.0 
 11/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836451666203562,0.0,0.0 
 11/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4829223473751784,0.0,0.0 
 11/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6854367651504207,0.0,0.0 
 11/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038150660450714,0.0,0.0 
